Comparison	Regulation_Grouping_2	Pathway	 fGSEA NES	 fGSEA padj	 fGSEA pval 	 fGSEA size
PBRM1-BAP1	MDE&TMDS	Glycerophospholipid Metabolism	-1.5653288071062037	0.7132441070715142	0.041176470588235294	5
PBRM1-BAP1	MDE&TMDS	Valine, Leucine and Isoleucine Metabolism	-1.4036908277169775	0.7132441070715142	0.06116852984602405	2
PBRM1-BAP1	MDE&TMDS	Tyrosine metabolism	-1.3836775640072818	0.7132441070715142	0.07424593967517401	2
PBRM1-BAP1	MDE&TMDS	Sphingolipid Metabolism	-1.2790551934734065	0.7132441070715142	0.07710747103475829	1
PBRM1-BAP1	MDE&TMDS	Arginine and Proline Metabolism	-1.2444310879175975	0.7994739645758424	0.12964442668797446	1
PBRM1-BAP1	MDE&TMDS	Phenylalanine metabolism	-1.2444310879175975	0.7994739645758424	0.12964442668797446	1
PBRM1-BAP1	MDE&TMDS	Purine Metabolism	-1.1242650745180265	0.9682381142628844	0.3188174190970835	1
PBRM1-BAP1	MDE&TMDS	Amino and Nucleotide Sugar Metabolism	-1.0764023403673493	0.9682381142628844	0.38973232121454254	1
PBRM1-BAP1	MDE&TMDS	Eicosanoid Metabolism	-1.0641820678182403	0.9682381142628844	0.40791050739113066	1
PBRM1-BAP1	MDE&TMDS	Polyamines Metabolism	-1.060108643635204	0.9682381142628844	0.4137035557331202	1
PBRM1-BAP1	MDE&TMDS	Keratan sulfate biosynthesis	-1.0377048106285045	0.9682381142628844	0.44186975629244907	1
PBRM1-BAP1	MDE&TMDS	Transport, Extracellular	-0.9849349545506392	0.9682381142628844	0.4936050292651203	3
PBRM1-BAP1	MDE&TMDS	Cholesterol Metabolism	-0.9440160544186688	0.9682381142628844	0.5831002796644027	1
PBRM1-BAP1	MDE&TMDS	Phosphoinositide Signalling	-0.927630697647987	0.9682381142628844	0.5499674831996532	3
PBRM1-BAP1	MDE&TMDS	Glycolysis and Gluconeogenesis	-0.8559252615596376	0.9682381142628844	0.66230753005695	2
PBRM1-BAP1	MDE&TMDS	Fatty Acid Biosynthesis	-0.8442171619342786	0.9682381142628844	0.7365161805833	1
PBRM1-BAP1	MDE&TMDS	ROS Detoxification	-0.7433999134041296	0.9682381142628844	0.8865361566120655	1
PBRM1-BAP1	MDE&TMDS	Propanoate Metabolism	-0.7271062166719843	0.9682381142628844	0.9123052337195364	1
PBRM1-BAP1	MDE&TMDS	Ketone Bodies Metabolism	-0.7271062166719843	0.9682381142628844	0.9123052337195364	1
PBRM1-BAP1	MDE&TMDS	Citric Acid Cycle	-0.7271062166719843	0.9682381142628844	0.9123052337195364	1
PBRM1-BAP1	MDE&TMDS	Biotin Metabolism	-0.7271062166719843	0.9682381142628844	0.9123052337195364	1
PBRM1-BAP1	MDE&TMDS	Glutamate metabolism	-0.7169761118352855	0.9682381142628844	0.8106548279689234	6
PBRM1-BAP1	MDE&TMDS	DNA Synthesis	-0.6894270429788983	0.9682381142628844	0.9682381142628844	1
PBRM1-BAP1	MDE&TMDS	Multidrug resistance	-0.6382071865661423	0.9682381142628844	0.8911622020670744	2
PBRM1-BAP1	MDE&TMDS	Retinol Metabolism	-0.5862009144294997	0.9682381142628844	0.9365112845391268	2
PBRM1-BAP1	MDE&TMDS	Pyrimidine Metabolism	0.5565598139212068	0.9682381142628844	0.9565782148821674	3
PBRM1-BAP1	MDE&TMDS	Glycine, Serine and Threonine Metabolism	0.6273860563329922	0.9682381142628844	0.9114863611059566	3
PBRM1-BAP1	MDE&TMDS	Steroid Metabolism	0.7328596698103166	0.9682381142628844	0.8122690317812269	5
PBRM1-BAP1	MDE&TMDS	Bile Acid Biosynthesis	0.8031580875090197	0.9682381142628844	0.7873027941455997	2
PBRM1-BAP1	MDE&TMDS	Xenobiotics Metabolism	0.8337722331405846	0.9682381142628844	0.7524019215372297	1
PBRM1-BAP1	MDE&TMDS	Fructose and Mannose Metabolism	0.9173533127463644	0.9682381142628844	0.6214971977582066	1
PBRM1-BAP1	MDE&TMDS	Alanine and Aspartate Metabolism	0.95863942719199	0.9682381142628844	0.5534215923923177	4
PBRM1-BAP1	MDE&TMDS	Transport, Mitochondrial	1.1640194257292755	0.8685129922119514	0.25820656525220176	1
PBRM1-BAP1	MDE&TMDS	Urea Cycle	1.1640194257292755	0.8685129922119514	0.25820656525220176	1
PBRM1-BAP1	MDE&TMDS	O-Glycan Biosynthesis	1.1956171509460949	0.8541499866559914	0.2077662129703763	1
PBRM1-BAP1	MDE&TMDS	Oxidative Phosphorylation	1.2343498463731637	0.7998398718975179	0.1513210568454764	1
PBRM1-BAP1	MDE&TMDS	Cyclic Nucleotides Metabolism	1.2557796074042034	0.8316246056782334	0.17981072555205047	3
PBRM1-BAP1	TMDE	Transport, Extracellular	-1.331718052150754	0.31496062992125984	0.012113870381586915	1
PBRM1-BAP1	TMDE	Triacylglycerol Synthesis	-1.310307794077591	0.6010498687664042	0.0462346052897234	1
PBRM1-BAP1	TMDE	NAD Metabolism	-1.2760513811605296	0.6128608923884514	0.09428629113668484	1
PBRM1-BAP1	TMDE	Steroid Metabolism	-1.2053235722119895	0.6326308187249688	0.2185760890424103	2
PBRM1-BAP1	TMDE	Pyrimidine Biosynthesis	-1.1775641940239787	0.6326308187249688	0.24066222491419345	1
PBRM1-BAP1	TMDE	Carbonic Acid Metabolism	-1.1451701699631842	0.6326308187249688	0.3022452504317789	2
PBRM1-BAP1	TMDE	Pyrimidine Metabolism	-1.1218975230337542	0.6326308187249688	0.32525741974560873	1
PBRM1-BAP1	TMDE	Purine Metabolism	-1.0455460783750217	0.7334484743811169	0.4513529073114566	2
PBRM1-BAP1	TMDE	Protein Modification	-0.9960093495057948	0.8035942068249291	0.5254269813855306	2
PBRM1-BAP1	TMDE	Glutathione Metabolism	-0.8131670534612526	0.9627732913137679	0.7745154480905776	2
PBRM1-BAP1	TMDE	Polyamines Metabolism	-0.7878974970924075	0.9627732913137679	0.8267716535433071	1
PBRM1-BAP1	TMDE	Glycogen Synthesis	-0.7022564647997546	0.9627732913137679	0.9497274379164145	1
PBRM1-BAP1	TMDE	Nucleotide Metabolism	0.6171800190154878	0.9627732913137679	0.909997921430056	2
PBRM1-BAP1	TMDE	Purine Biosynthesis	0.6959362418975769	0.9627732913137679	0.9627732913137679	1
PBRM1-BAP1	TMDE	Porphyrin and Heme Metabolism	0.7388952691752052	0.9627732913137679	0.8973803427220799	1
PBRM1-BAP1	TMDE	Alanine and Aspartate Metabolism	0.7560788800862565	0.9627732913137679	0.8715777033681308	1
PBRM1-BAP1	TMDE	ROS Detoxification	0.8119256155471731	0.9627732913137679	0.7792003151467402	1
PBRM1-BAP1	TMDE	Urea Cycle	0.8763641564636154	0.9627732913137679	0.6885956273389797	1
PBRM1-BAP1	TMDE	O-Glycan Biosynthesis	1.099751098307282	0.6326308187249688	0.3649793184951744	1
PBRM1-BAP1	TMDE	Glycolysis and Gluconeogenesis	1.1242739286639578	0.6326308187249688	0.3560540069686411	4
PBRM1-BAP1	TMDE	Cysteine Metabolism	1.1641896392237243	0.6326308187249688	0.2682686625960213	1
PBRM1-BAP1	TMDE	Phosphoinositide Signalling	1.1889935405034395	0.6326308187249688	0.27935980045728537	2
PBRM1-BAP1	TMDE	Chondroitin and Heparan sulfate biosynthesis	1.1899650555903012	0.6326308187249688	0.2280874532204057	1
PBRM1-BAP1	TMDE	Pentose Phosphate Pathway	1.2372199855956925	0.6326308187249688	0.15796730352570415	1
PBRM1-BAP1	TMDE	Cyclic Nucleotides Metabolism	1.2415158883234552	0.6326308187249688	0.15146740200906048	1
PBRM1-BAP1	TMDE	Amino and Nucleotide Sugar Metabolism	1.2844749156010835	0.6128608923884514	0.08568051999212133	1
PBRM1-BAP1	TMDS	Transport, Lysosomal	-1.5821810732930823	0.4076631320280991	0.026876903780684462	10
PBRM1-BAP1	TMDS	Oxidative Phosphorylation	-1.5702194730640926	0.4076631320280991	0.012952507472600464	50
PBRM1-BAP1	TMDS	Sphingolipid Metabolism	-1.4517025596088493	0.4076631320280991	0.04731977818853974	4
PBRM1-BAP1	TMDS	Eicosanoid Metabolism	-1.4258636073767894	0.4076631320280991	0.06044362292051756	4
PBRM1-BAP1	TMDS	Tryptophan metabolism	-1.3912904009158762	0.4076631320280991	0.1002865329512894	9
PBRM1-BAP1	TMDS	beta-Alanine metabolism	-1.3778845127293788	0.4076631320280991	0.04221533694810225	2
PBRM1-BAP1	TMDS	N-Glycan Degradation	-1.3526374275406416	0.4076631320280991	0.05945003872966693	2
PBRM1-BAP1	TMDS	Chondroitin sulfate degradation	-1.3387556186495126	0.4076631320280991	0.09928003031451307	3
PBRM1-BAP1	TMDS	Bile Acid Biosynthesis	-1.3142694457959228	0.4076631320280991	0.14814139941690962	5
PBRM1-BAP1	TMDS	Arginine and Proline Metabolism	-1.3008349323220314	0.4076631320280991	0.164819189532982	6
PBRM1-BAP1	TMDS	Cysteine Metabolism	-1.297127548872123	0.4076631320280991	0.1367942402425161	3
PBRM1-BAP1	TMDS	Pyrimidine Metabolism	-1.2874514977417808	0.4076631320280991	0.07281746031746032	1
PBRM1-BAP1	TMDS	Keratan sulfate degradation	-1.278444636834315	0.4076631320280991	0.17060998151571166	4
PBRM1-BAP1	TMDS	Protein Modification	-1.2590641106320395	0.4076631320280991	0.11547619047619047	1
PBRM1-BAP1	TMDS	Fatty Acid Biosynthesis	-1.2485886788224116	0.4076631320280991	0.16382649109217662	2
PBRM1-BAP1	TMDS	Taurine and hypotaurine metabolism	-1.2460862574768852	0.4076631320280991	0.1663439194422928	2
PBRM1-BAP1	TMDS	Transport, Mitochondrial	-1.2358358669452103	0.4076631320280991	0.17912470952749807	2
PBRM1-BAP1	TMDS	Vitamin B12 Metabolism	-1.2173179531177147	0.4076631320280991	0.1773809523809524	1
PBRM1-BAP1	TMDS	CoA Biosynthesis	-1.17557179560339	0.4658163265306123	0.2404761904761905	1
PBRM1-BAP1	TMDS	Vitamin B6 Metabolism	-1.172232103002244	0.4658163265306123	0.24702380952380956	1
PBRM1-BAP1	TMDS	Glycerophospholipid Metabolism	-1.0198249408991973	0.7327415660141607	0.4662900874635568	5
PBRM1-BAP1	TMDS	Heparan sulfate degradation	-1.0111980349096017	0.7339391436045709	0.4930286599535244	2
PBRM1-BAP1	TMDS	Nucleotide Metabolism	-0.9852093173380684	0.7481322886297377	0.533531746031746	1
PBRM1-BAP1	TMDS	Glutamate metabolism	-0.9538817569087872	0.7481322886297377	0.5440962099125365	5
PBRM1-BAP1	TMDS	Histidine Metabolism	-0.8944768236253754	0.7887797976333392	0.6095116618075802	5
PBRM1-BAP1	TMDS	Porphyrin and Heme Metabolism	-0.8566311521939475	0.8214365424253961	0.7115079365079365	1
PBRM1-BAP1	TMDS	Tyrosine metabolism	-0.8449203069852848	0.8214365424253961	0.6633840644583706	8
PBRM1-BAP1	TMDS	Steroid Metabolism	-0.839786293633398	0.8214365424253961	0.7343144848954299	2
PBRM1-BAP1	TMDS	Phenylalanine metabolism	-0.8365697970448323	0.8214365424253961	0.7173171655930277	3
PBRM1-BAP1	TMDS	Carnitine shuttle	-0.7945054953393883	0.8214365424253961	0.7326912593131021	6
